DATE,SNWD,TAVG,TMAX,TMIN,PRCP_log,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
1993-02-05,-0.8400043197885997,-0.9801501586761505,0.017776570343308144,-0.9212073535865015,-0.5156105545269816,False,False,False,True
1993-02-06,-0.10678650011891751,-1.1947525014698301,-1.7960583878995846,0.024838373520116048,2.2040063199169286,False,False,False,True
1993-02-07,-0.45593784281876615,-1.647801891812043,-2.1722611940536662,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-02-08,-0.8400043197885997,-1.2782089681118167,-1.8094942024050875,-1.867253080693119,-0.5156105545269816,False,False,False,True
1993-02-09,-0.8400043197885997,-0.9920725110535771,0.017776570343308144,-0.7574686700488178,-0.5156105545269816,False,False,False,True
1993-02-10,-0.10678650011891751,-1.1470630919601237,0.017776570343308144,0.024838373520116048,0.26310547530496786,False,False,False,True
1993-02-11,-0.10678650011891751,-1.1828301490924036,-1.7960583878995846,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-02-12,-0.10678650011891751,-1.2185972062246835,-1.31236906570148,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-02-13,-0.10678650011891751,-1.099373682450417,0.017776570343308144,-1.2486847206618692,-0.5156105545269816,False,False,False,True
1993-02-14,-0.10678650011891751,-1.0039948634310036,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-02-15,-0.10678650011891751,-1.4212771966409365,-1.9169807184491108,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-02-16,-0.10678650011891751,-1.6716465965668965,-1.9169807184491108,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-02-18,0.5915161852807798,-1.1947525014698301,-1.6885718718555613,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-02-19,-0.10678650011891751,-1.0039948634310036,0.017776570343308144,-1.2304915336021265,3.202680147627993,False,False,False,True
1993-02-20,-1.1891556624884483,-1.1589854443375502,0.017776570343308144,0.024838373520116048,1.9565237002628961,False,False,False,True
1993-02-21,-0.8400043197885997,-1.1232183872052703,-1.6482644283390528,0.024838373520116048,1.5417001910137134,False,False,False,True
1993-02-22,0.5915161852807798,-1.55242307279263,0.017776570343308144,0.024838373520116048,2.2040063199169286,False,False,False,True
1993-02-23,1.2199886021405073,-1.8624042346057226,0.017776570343308144,-2.90426474309845,-0.5156105545269816,False,False,False,True
1993-02-24,3.000660449909735,-1.0039948634310036,0.017776570343308144,-1.4670029653787808,2.2040063199169286,False,False,False,True
1993-02-25,1.569139944840356,-1.2185972062246835,0.017776570343308144,0.024838373520116048,0.6878390839450096,False,False,False,True
1993-02-26,1.9182912875402047,-1.4808889585280698,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-02-27,2.6515091072098866,-1.3974324918860834,-1.890109089438105,0.024838373520116048,1.5417001910137134,False,False,False,True
1993-02-28,3.000660449909735,-1.6954913013217496,-1.6213927993280468,0.024838373520116048,-0.5156105545269816,False,False,False,True
1993-03-01,-0.10678650011891751,-1.6716465965668965,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-02,1.2199886021405073,-1.6954913013217496,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-03,1.2199886021405073,-1.719336006076603,-2.3603625971307065,-2.1583440736490016,-0.5156105545269816,False,True,False,False
1993-03-05,0.5915161852807798,-1.993550110757416,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-06,-0.10678650011891751,-1.6597242441894697,0.017776570343308144,-2.394855505425656,-0.5156105545269816,False,True,False,False
1993-03-07,0.5915161852807798,-1.4331995490183633,-2.064774678009643,-1.6307416489164648,1.5417001910137134,False,True,False,False
1993-03-08,0.24236484258093116,-1.5762677775474832,-2.0513388635041396,-3.923083218444038,-0.5156105545269816,False,True,False,False
1993-03-09,-0.10678650011891751,-1.5643454251700564,-1.6751360573500584,-2.5040146277841115,-0.5156105545269816,False,True,False,False
1993-03-10,-0.45593784281876615,-1.3616654347538033,0.017776570343308144,-2.5404010019035965,-0.5156105545269816,False,True,False,False
1993-03-11,-0.8400043197885997,-1.099373682450417,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-12,-0.10678650011891751,-1.2662866157343902,-1.3929839527344972,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-13,-0.10678650011891751,-0.9801501586761505,0.017776570343308144,-1.3942302171398102,-0.5156105545269816,False,True,False,False
1993-03-14,-0.10678650011891751,-0.8251595777696039,-0.9496020740529013,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-15,-0.10678650011891751,-0.8728489872793106,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-16,-0.10678650011891751,-0.5628678254662177,-0.45247693734929373,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-19,-0.10678650011891751,-0.515178415956511,0.017776570343308144,-0.39360492885396486,3.202680147627993,False,True,False,False
1993-03-20,-0.10678650011891751,-0.4078772445596711,-0.8152439289978721,-0.33902536767473695,-0.5156105545269816,False,True,False,False
1993-03-21,-0.10678650011891751,-0.13366313987885822,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-22,-0.10678650011891751,0.021327441027688347,0.017776570343308144,-0.1025139358980825,-0.5156105545269816,False,True,False,False
1993-03-24,-0.10678650011891751,-0.5986348825984976,-0.828679743503375,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-25,-0.10678650011891751,-0.8251595777696039,-1.2048825496574567,-0.8848209794670162,-0.5156105545269816,False,True,False,False
1993-03-26,-0.10678650011891751,-0.9920725110535771,-1.2317541786684623,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-27,-0.10678650011891751,-1.0397619205632838,-1.5273420977895262,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-28,-0.10678650011891751,-1.0397619205632838,-1.7826225733940817,0.024838373520116048,2.745149829485705,False,True,False,False
1993-03-30,-1.1891556624884483,-1.0039948634310036,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-03-31,-0.10678650011891751,-0.9563054539212971,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-01,-0.10678650011891751,-0.6820913492404842,-0.8018081144923693,-1.3396506559605825,-0.5156105545269816,False,True,False,False
1993-04-03,-0.10678650011891751,-0.5390231207113644,-1.124267662624439,-0.22986624531628105,2.745149829485705,False,True,False,False
1993-04-04,-0.10678650011891751,-0.37211018742739116,-0.8689871870198839,-0.1570934970773105,-0.5156105545269816,False,True,False,False
1993-04-05,-0.10678650011891751,-0.2051972541434181,0.017776570343308144,0.11580430881882928,3.028037306446156,False,True,False,False
1993-04-06,-0.10678650011891751,-0.18135254938856477,-0.5196560098768083,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-08,-0.10678650011891751,-0.41979959693709784,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-09,-0.10678650011891751,-0.9563054539212971,0.017776570343308144,0.024838373520116048,2.745149829485705,False,True,False,False
1993-04-10,-0.10678650011891751,-0.968227806298724,-1.5004704687785206,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-11,-0.10678650011891751,-0.9324607491664438,-1.2048825496574567,-1.266877907721612,-0.5156105545269816,False,True,False,False
1993-04-12,-0.10678650011891751,-0.6940137016179108,0.017776570343308144,-1.303264281841097,-0.5156105545269816,False,True,False,False
1993-04-13,-0.10678650011891751,-0.5390231207113644,-0.7077574129538488,-0.9212073535865015,-0.5156105545269816,False,True,False,False
1993-04-14,-0.10678650011891751,-0.3840325398048179,-0.34499042130527036,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-15,-0.10678650011891751,-0.15750784463371145,-0.2643755342722529,-0.4299913029734502,-0.5156105545269816,False,True,False,False
1993-04-16,-0.10678650011891751,-0.2886537207854046,-0.6137067114153285,-0.13890031001756784,-0.5156105545269816,False,True,False,False
1993-04-17,-0.10678650011891751,-0.19327490176599138,-0.2643755342722529,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-18,-0.10678650011891751,-0.1217407875014314,-0.18376064723923552,-0.3572185547344796,-0.5156105545269816,False,True,False,False
1993-04-20,-0.10678650011891751,-0.5032560635790844,-0.6674499694373403,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-21,-0.10678650011891751,-0.36018783504996454,0.017776570343308144,-1.303264281841097,-0.5156105545269816,False,True,False,False
1993-04-22,-0.10678650011891751,0.40284271710534114,0.8911045132009973,-0.13890031001756784,-0.5156105545269816,False,True,False,False
1993-04-23,-0.10678650011891751,0.8320474026927008,1.3479222063880965,0.3159293664759983,-0.5156105545269816,False,True,False,False
1993-04-24,-0.10678650011891751,1.0347273931089538,0.017776570343308144,0.7161794817903364,-0.5156105545269816,False,True,False,False
1993-04-25,-0.10678650011891751,1.0108826883541007,1.4688445369376224,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-26,-0.10678650011891751,1.1181838597509404,0.017776570343308144,0.8799181653280203,-0.5156105545269816,False,True,False,False
1993-04-27,-0.10678650011891751,1.0108826883541007,0.017776570343308144,0.7343726688500792,-0.5156105545269816,False,True,False,False
1993-04-28,-0.10678650011891751,1.0466497454863806,1.4688445369376224,0.6979862947305938,-0.5156105545269816,False,True,False,False
1993-04-29,-0.10678650011891751,1.070494450241234,1.3076147628715877,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-04-30,-0.10678650011891751,1.0347273931089538,1.4554087224321195,0.9344977265072483,-0.5156105545269816,False,True,False,False
1993-05-01,-0.10678650011891751,0.8916591645798341,0.017776570343308144,1.0800432229851893,-0.5156105545269816,False,True,False,False
1993-05-02,-0.10678650011891751,0.5697556503893143,0.7567463681459682,0.3705089276552262,-0.5156105545269816,False,True,False,False
1993-05-03,-0.10678650011891751,0.7724356408055676,1.1195133597945466,0.18857705705779976,-0.5156105545269816,False,True,False,False
1993-05-04,-0.10678650011891751,0.40284271710534114,0.07151982836531984,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-05-06,-0.10678650011891751,0.9631932788443938,0.017776570343308144,0.8617249782682777,-0.5156105545269816,False,True,False,False
1993-05-07,-0.10678650011891751,0.9631932788443938,1.4016654644101079,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-05-08,-0.10678650011891751,0.9393485740895405,1.052334287267032,0.9526909135669909,-0.5156105545269816,False,True,False,False
1993-05-09,-0.10678650011891751,0.9631932788443938,1.22699987583857,1.007270474746219,-0.5156105545269816,False,True,False,False
1993-05-10,-0.10678650011891751,0.9512709264669673,1.3210505773770904,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-05-11,-0.10678650011891751,1.1539509168832203,1.4957161659486282,1.0982364100449322,-0.5156105545269816,False,True,False,False
1993-05-12,-0.10678650011891751,1.2374073835252068,0.017776570343308144,1.4439069641800422,-0.5156105545269816,False,True,False,False
1993-05-13,-0.10678650011891751,1.1181838597509404,0.017776570343308144,1.1710091582839026,-0.5156105545269816,False,True,False,False
1993-05-14,-0.10678650011891751,1.0585720978638071,1.4554087224321195,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-05-15,-0.10678650011891751,0.9274262217121141,1.2001282468275642,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-05-16,-0.10678650011891751,0.8201250503152739,0.017776570343308144,0.9708841006267335,-0.5156105545269816,False,True,False,False
1993-05-17,-0.10678650011891751,0.5936003551441678,0.017776570343308144,0.2613498052967704,-0.5156105545269816,False,True,False,False
1993-05-18,-0.10678650011891751,0.9155038693346873,1.3613580208935991,1.0254636618059616,-0.5156105545269816,False,True,False,False
1993-05-19,-0.10678650011891751,1.1301062121283671,1.415101278915611,1.352941028881329,-0.5156105545269816,False,True,False,False
1993-05-20,-0.10678650011891751,1.1181838597509404,1.5628952384761428,1.4802933382995276,-0.5156105545269816,False,True,False,False
1993-05-21,-0.10678650011891751,1.3566309072994733,1.7644324560586864,1.5712592735982407,-0.5156105545269816,False,True,False,False
1993-05-22,-0.10678650011891751,1.2374073835252068,1.8584831575972067,1.680418395956697,-0.5156105545269816,False,True,False,False
1993-05-23,-0.10678650011891751,0.8678144598249808,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,True,False,False
1993-05-24,-0.10678650011891751,1.0585720978638071,1.2941789483660846,0.9344977265072483,-0.5156105545269816,False,True,False,False
1993-05-25,-0.10678650011891751,1.0824168026186602,1.4285370934211137,0.9708841006267335,-0.5156105545269816,False,True,False,False
1993-05-26,-0.10678650011891751,0.3432309552182079,0.20587797342034916,0.643406733551366,-0.5156105545269816,False,True,False,False
1993-05-27,-0.10678650011891751,0.04517214578254157,0.017776570343308144,0.09761112175908652,-0.5156105545269816,False,True,False,False
1993-05-30,-0.10678650011891751,0.7843579931829942,0.8239254406734827,1.007270474746219,-0.5156105545269816,False,True,False,False
1993-05-31,-0.10678650011891751,0.7247462312958609,0.9314119567175061,0.843531791208535,-0.5156105545269816,False,True,False,False
1993-06-01,-0.10678650011891751,0.6293674122764475,0.6358240375964422,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-06-02,-0.10678650011891751,0.7962803455604208,1.0657701017725352,0.4250884888344541,-0.5156105545269816,False,False,True,False
1993-06-03,-0.10678650011891751,1.2493297359026336,1.6703817545201662,1.0800432229851893,-0.5156105545269816,False,False,True,False
1993-06-04,-0.10678650011891751,1.022805040731527,0.9582835857285118,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-06-05,-0.10678650011891751,0.9631932788443938,0.017776570343308144,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-06-06,-0.10678650011891751,1.1658732692606473,1.5628952384761428,0.7161794817903364,-0.5156105545269816,False,False,True,False
1993-06-07,-0.10678650011891751,1.2254850311477805,1.4688445369376224,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-06-08,-0.10678650011891751,0.7366685836732875,0.9045403277065004,0.6070203594318806,-0.5156105545269816,False,False,True,False
1993-06-09,-0.10678650011891751,1.1181838597509404,1.3479222063880965,1.043656848865704,-0.5156105545269816,False,False,True,False
1993-06-10,-0.10678650011891751,1.2850967930349138,1.6435101255091604,1.2437819065228732,-0.5156105545269816,False,False,True,False
1993-06-11,-0.10678650011891751,1.44008737394146,2.1003278186962593,1.4802933382995276,-0.5156105545269816,False,False,True,False
1993-06-12,-0.10678650011891751,1.3208638501671932,1.7778682705641895,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-06-15,-0.10678650011891751,0.4386097742376212,0.28649286045336636,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-06-16,-0.10678650011891751,0.3313086028407813,0.017776570343308144,0.4978612370734248,-0.5156105545269816,False,False,True,False
1993-06-17,-0.10678650011891751,0.3789980123504879,0.2193137879258518,0.7707590429695644,-0.5156105545269816,False,False,True,False
1993-06-18,-0.10678650011891751,0.5459109456344611,0.017776570343308144,0.7343726688500792,-0.5156105545269816,False,False,True,False
1993-06-19,-0.10678650011891751,0.8558921074475541,0.7836179971569739,1.1892023453436453,0.6878390839450096,False,False,True,False
1993-06-20,-0.10678650011891751,0.8320474026927008,0.9582835857285118,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-06-21,-0.10678650011891751,0.7724356408055676,0.8642328841899916,1.0254636618059616,-0.5156105545269816,False,False,True,False
1993-06-22,-0.10678650011891751,0.7724356408055676,0.8104896261679801,0.40689530177471156,-0.5156105545269816,False,False,True,False
1993-06-23,-0.10678650011891751,0.5936003551441678,0.27305704594786373,0.7343726688500792,2.745149829485705,False,False,True,False
1993-06-24,-0.10678650011891751,0.5339885932570345,0.3268003039698752,0.8617249782682777,-0.5156105545269816,False,False,True,False
1993-06-25,-0.10678650011891751,0.22400743144394136,0.11182727188182866,0.024838373520116048,1.5417001910137134,False,False,True,False
1993-06-26,-0.10678650011891751,0.11670626004710165,-0.33155460679976745,0.643406733551366,-0.5156105545269816,False,False,True,False
1993-06-27,-0.10678650011891751,0.5220662408796076,0.3268003039698752,1.0982364100449322,-0.5156105545269816,False,False,True,False
1993-06-28,-0.10678650011891751,0.5697556503893143,0.5417733360579219,1.0254636618059616,-0.5156105545269816,False,False,True,False
1993-06-30,-0.10678650011891751,0.5459109456344611,0.8507970696844884,0.4978612370734248,-0.5156105545269816,False,False,True,False
1993-07-01,-0.10678650011891751,0.7843579931829942,0.017776570343308144,0.5524407982526527,-0.5156105545269816,False,False,True,False
1993-07-02,-0.10678650011891751,1.0466497454863806,1.3210505773770904,0.588827172372138,-0.5156105545269816,False,False,True,False
1993-07-03,-0.10678650011891751,1.344708554922047,1.7241250125421776,1.1346227841644174,-0.5156105545269816,False,False,True,False
1993-07-04,-0.10678650011891751,1.1062615073735138,1.1329491743000497,1.9351230147930936,-0.5156105545269816,False,False,True,False
1993-07-05,-0.10678650011891751,1.273174440657487,1.4688445369376224,1.607645647717726,-0.5156105545269816,False,False,True,False
1993-07-07,-0.10678650011891751,0.3432309552182079,0.3268003039698752,0.8799181653280203,-0.5156105545269816,False,False,True,False
1993-07-08,-0.10678650011891751,0.4505321266150478,0.5283375215524189,0.6979862947305938,-0.5156105545269816,False,False,True,False
1993-07-09,-0.10678650011891751,0.8797368122024073,1.0254626582560264,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-07-10,-0.10678650011891751,1.2493297359026336,1.7241250125421776,1.2437819065228732,-0.5156105545269816,False,False,True,False
1993-07-11,-0.10678650011891751,1.2850967930349138,1.845047343091704,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-07-12,-0.10678650011891751,0.5101438885021811,0.3805435619918866,1.1346227841644174,-0.5156105545269816,False,False,True,False
1993-07-13,-0.10678650011891751,0.5220662408796076,0.5955165940799334,0.9163045394475058,-0.5156105545269816,False,False,True,False
1993-07-14,-0.10678650011891751,0.2836191933310746,0.017776570343308144,0.7707590429695644,0.6878390839450096,False,False,True,False
1993-07-15,-0.10678650011891751,0.7724356408055676,0.9314119567175061,0.6252135464916232,-0.5156105545269816,False,False,True,False
1993-07-16,-0.10678650011891751,0.653212117031301,0.6223882230909391,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-07-17,-0.10678650011891751,0.9035815169572605,1.092641730783541,0.5524407982526527,-0.5156105545269816,False,False,True,False
1993-07-18,-0.10678650011891751,1.1897179740155004,1.2673073193550788,1.6986115830164392,-0.5156105545269816,False,False,True,False
1993-07-19,-0.10678650011891751,1.0466497454863806,1.280743133860582,1.0618500359254468,-0.5156105545269816,False,False,True,False
1993-07-22,-0.10678650011891751,0.8558921074475541,0.8642328841899916,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-07-23,-0.10678650011891751,0.6412897646538742,0.6358240375964422,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-07-24,-0.10678650011891751,0.7843579931829942,0.017776570343308144,1.1346227841644174,-0.5156105545269816,False,False,True,False
1993-07-25,-0.10678650011891751,1.26125208828006,1.710689198036675,1.5530660865384984,-0.5156105545269816,False,False,True,False
1993-07-26,-0.10678650011891751,0.9989603359766738,1.0254626582560264,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-07-27,-0.10678650011891751,0.8558921074475541,0.9045403277065004,1.0982364100449322,-0.5156105545269816,False,False,True,False
1993-07-29,-0.10678650011891751,0.8201250503152739,0.7567463681459682,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-07-30,-0.10678650011891751,1.1181838597509404,1.4688445369376224,0.7707590429695644,-0.5156105545269816,False,False,True,False
1993-07-31,-0.10678650011891751,1.535466192960873,2.0331487461687447,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-01,-0.10678650011891751,0.9035815169572605,1.0792059162780383,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-02,-0.10678650011891751,1.1420285645057935,1.3613580208935991,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-03,-0.10678650011891751,1.4043203168091802,1.8719189721027099,1.2619750935826157,-0.5156105545269816,False,False,True,False
1993-08-05,-0.10678650011891751,1.58315560247058,1.8047398995751953,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-07,-0.10678650011891751,0.7485909360507141,0.017776570343308144,1.3893274030008145,-0.5156105545269816,False,False,True,False
1993-08-08,-0.10678650011891751,0.8320474026927008,0.9717194002340149,1.1710091582839026,-0.5156105545269816,False,False,True,False
1993-08-09,-0.10678650011891751,1.022805040731527,1.3479222063880965,0.6979862947305938,-0.5156105545269816,False,False,True,False
1993-08-10,-0.10678650011891751,1.1420285645057935,1.54945942397064,1.3165546547618439,-0.5156105545269816,False,False,True,False
1993-08-11,-0.10678650011891751,0.6770568217861542,0.6223882230909391,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-12,-0.10678650011891751,0.8916591645798341,1.3344863918825933,0.15219068293831445,-0.5156105545269816,False,False,True,False
1993-08-13,-0.10678650011891751,1.0347273931089538,1.4419729079266168,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-14,-0.10678650011891751,0.9155038693346873,1.2404356903440732,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-15,-0.10678650011891751,1.4758544310737398,2.1943785202347796,1.8441570794943805,-0.5156105545269816,False,False,True,False
1993-08-17,-0.10678650011891751,1.1897179740155004,1.2135640613330674,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-18,-0.10678650011891751,0.5578332980118877,0.017776570343308144,0.4614748629539394,-0.5156105545269816,False,False,True,False
1993-08-19,-0.10678650011891751,0.653212117031301,0.6089524085854364,0.8981113523877629,-0.5156105545269816,False,False,True,False
1993-08-20,-0.10678650011891751,0.6293674122764475,0.9717194002340149,0.4250884888344541,-0.5156105545269816,False,False,True,False
1993-08-21,-0.10678650011891751,0.8320474026927008,0.7836179971569739,0.8071454170890496,-0.5156105545269816,False,False,True,False
1993-08-22,-0.10678650011891751,0.8797368122024073,0.9448477712230092,1.4984865253592705,-0.5156105545269816,False,False,True,False
1993-08-23,-0.10678650011891751,0.6651344694087277,0.6223882230909391,0.024838373520116048,-0.5156105545269816,False,False,True,False
1993-08-24,-0.10678650011891751,0.581678002766741,0.5283375215524189,1.0982364100449322,-0.5156105545269816,False,False,True,False
1993-08-25,-0.10678650011891751,0.4505321266150478,0.5149017070469157,0.5160544241331674,-0.5156105545269816,False,False,True,False
1993-08-26,-0.10678650011891751,0.2478521361987948,0.43428682001389857,0.38870211471496896,-0.5156105545269816,False,False,True,False
1993-08-27,-0.10678650011891751,0.30746389808592806,0.5283375215524189,0.07941793469934395,-0.5156105545269816,False,False,True,False
1993-08-28,-0.10678650011891751,0.30746389808592806,0.3268003039698752,0.4978612370734248,-0.5156105545269816,False,False,True,False
1993-08-29,-0.10678650011891751,0.3313086028407813,0.34023611847537827,0.6252135464916232,-0.5156105545269816,False,False,True,False
1993-08-30,-0.10678650011891751,0.4266874218601946,0.3268003039698752,0.7343726688500792,-0.5156105545269816,False,False,True,False
1993-09-01,-0.10678650011891751,0.4386097742376212,0.24618541693685753,1.0800432229851893,2.745149829485705,True,False,False,False
1993-09-02,-0.10678650011891751,0.3909203647279145,0.017776570343308144,0.9344977265072483,-0.5156105545269816,True,False,False,False
1993-09-04,-0.10678650011891751,0.31938625046335467,-0.009095058667697581,1.0800432229851893,3.202680147627993,True,False,False,False
1993-09-06,-0.10678650011891751,0.15247331717938148,0.12526308638733152,0.024838373520116048,-0.5156105545269816,True,False,False,False
1993-09-07,-0.10678650011891751,0.2478521361987948,0.004340755837805281,0.024838373520116048,0.6878390839450096,True,False,False,False
1993-09-08,-0.10678650011891751,0.4266874218601946,0.676131481112951,-0.08432074883833993,-0.5156105545269816,True,False,False,False
1993-09-09,-0.10678650011891751,0.6293674122764475,0.7164389246294594,0.024838373520116048,-0.5156105545269816,True,False,False,False
1993-09-10,-0.10678650011891751,0.29554154570850144,0.017776570343308144,0.9163045394475058,-0.5156105545269816,True,False,False,False
1993-09-12,-0.10678650011891751,0.3909203647279145,0.017776570343308144,0.22496343117728507,-0.5156105545269816,True,False,False,False
1993-09-13,-0.10678650011891751,0.29554154570850144,-0.022530873173200443,0.9526909135669909,-0.5156105545269816,True,False,False,False
1993-09-14,-0.10678650011891751,0.7843579931829942,1.3076147628715877,0.024838373520116048,-0.5156105545269816,True,False,False,False
1993-09-15,-0.10678650011891751,0.4505321266150478,0.44772263451940114,0.9163045394475058,1.5417001910137134,True,False,False,False
